word,pos,level,mp3_url
memorial,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mem/memor/memorial__gb_1.mp3
memory,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mem/memor/memory__gb_1.mp3
mental,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/men/menta/mental__gb_2.mp3
mention,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/men/menti/mention__gb_1.mp3
mention,verb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/men/menti/mention__gb_1.mp3
mentor,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/men/mento/mentor__gb_1.mp3
menu,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/men/menu_/menu__gb_1.mp3
merchant,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mer/merch/merchant__gb_1.mp3
mercy,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mer/mercy/mercy__gb_1.mp3
mere,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mer/mere_/mere__gb_1.mp3
merely,adverb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mer/merel/merely__gb_1.mp3
merge,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mer/merge/merge__gb_1.mp3
merger,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mer/merge/merger__gb_1.mp3
merit,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mer/merit/merit__gb_1.mp3
mess,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mes/mess_/mess__gb_1.mp3
message,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mes/messa/message__gb_1.mp3
metal,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/met/metal/metal__gb_1.mp3
metaphor,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/met/metap/metaphor__gb_1.mp3
method,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/met/metho/method__gb_2.mp3
methodology,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/met/metho/methodology__gb_2.mp3
metre,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/met/metre/metre__gb_1.mp3
middle,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mid/middl/middle__gb_1.mp3
middle,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mid/middl/middle__gb_1.mp3
midnight,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mid/midni/midnight__gb_2.mp3
midst,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mid/midst/midst__gb_1.mp3
might,modal verb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mig/might/might__gb_2.mp3
migration,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mig/migra/migration__gb_2.mp3
mild,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mil/mild_/mild__gb_1.mp3
mile,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mil/mile_/mile__gb_1.mp3
militant,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mil/milit/militant__gb_1.mp3
militant,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mil/milit/militant__gb_1.mp3
military,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mil/milit/military__gb_1.mp3
military,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mil/milit/military__gb_1.mp3
militia,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mil/milit/militia__gb_1.mp3
milk,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mil/milk_/milk__gb_1.mp3
mill,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mil/mill_/mill__gb_1.mp3
million,number,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mil/milli/million__gb_1.mp3
mind,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/mind_/mind__gb_1.mp3
mind,verb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/mind_/mind__gb_1.mp3
mine,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/mine_/mine__gb_1.mp3
mine,pronoun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/mine_/mine__gb_1.mp3
miner,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/miner/miner__gb_1.mp3
mineral,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/miner/mineral__gb_1.mp3
minimal,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/minim/minimal__gb_2.mp3
minimize,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/minim/minimize__gb_2.mp3
minimum,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/minim/minimum__gb_2.mp3
minimum,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/minim/minimum__gb_2.mp3
mining,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/minin/mining__gb_1.mp3
minister,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/minis/minister__gb_1.mp3
ministry,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/minis/ministry__gb_2.mp3
minor,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/minor/minor__gb_1.mp3
minority,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/minor/minority__gb_3.mp3
minute,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/minut/minute__gb_2.mp3
minute,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/minut/minute__gb_1.mp3
miracle,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mir/mirac/miracle__gb_1.mp3
mirror,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mir/mirro/mirror__gb_3.mp3
miserable,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mis/miser/miserable__gb_1.mp3
misery,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mis/miser/misery__gb_1.mp3
misleading,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mis/misle/misleading__gb_3.mp3
miss,verb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mis/miss_/miss__gb_1.mp3
missile,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mis/missi/missile__gb_1.mp3
missing,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mis/missi/missing__gb_1.mp3
mission,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mis/missi/mission__gb_1.mp3
mistake,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mis/mista/mistake__gb_2.mp3
mistake,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mis/mista/mistake__gb_2.mp3
mix,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mix/mix__/mix__gb_1.mp3
mix,verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mix/mix__/mix__gb_1.mp3
mixed,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mix/mixed/mixed__gb_1.mp3
mixture,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mix/mixtu/mixture__gb_1.mp3
mob,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mob/mob__/mob__gb_1.mp3
mobile,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mob/mobil/mobile__gb_1.mp3
mobile,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mob/mobil/mobile__gb_1.mp3
mobility,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mob/mobil/mobility__gb_1.mp3
mobilize,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mob/mobil/mobilize__gb_1.mp3
mode,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mod/mode_/mode__gb_1.mp3
model,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mod/model/model__gb_2.mp3
model,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mod/model/model__gb_2.mp3
moderate,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mod/moder/moderate__gb_4.mp3
modern,adjective,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mod/moder/modern__gb_2.mp3
modest,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mod/modes/modest__gb_1.mp3
modification,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mod/modif/modification__gb_2.mp3
modify,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mod/modif/modify__gb_1.mp3
moment,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mom/momen/moment__gb_1.mp3
momentum,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mom/momen/momentum__gb_1.mp3
Monday,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mon/monda/monday__gb_1.mp3
money,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mon/money/money__gb_1.mp3
monitor,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mon/monit/monitor__gb_3.mp3
monitor,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mon/monit/monitor__gb_3.mp3
monk,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mon/monk_/monk__gb_1.mp3
monkey,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mon/monke/monkey__gb_2.mp3
monopoly,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mon/monop/monopoly__gb_1.mp3
monster,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mon/monst/monster__gb_2.mp3
month,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mon/month/month__gb_1.mp3
monthly,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mon/month/monthly__gb_1.mp3
monument,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mon/monum/monument__gb_1.mp3
mood,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/moo/mood_/mood__gb_1.mp3
moon,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/moo/moon_/moon_1_gb_2.mp3
moral,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mor/moral/moral__gb_1.mp3
moral,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mor/moral/moral__gb_1.mp3
morality,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mor/moral/morality__gb_1.mp3
more,adverb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mor/more_/more__gb_1.mp3
more,determiner,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mor/more_/more__gb_1.mp3
more,pronoun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mor/more_/more__gb_1.mp3
moreover,adverb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mor/moreo/moreover__gb_1.mp3
morning,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mor/morni/morning__gb_1.mp3
mortgage,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mor/mortg/mortgage__gb_2.mp3
mosque,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mos/mosqu/mosque__gb_1.mp3
most,adverb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mos/most_/most__gb_1.mp3
most,determiner,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mos/most_/most__gb_1.mp3
most,pronoun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mos/most_/most__gb_1.mp3
mostly,adverb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mos/mostl/mostly__gb_1.mp3
mother,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mot/mothe/mother__gb_2.mp3
motion,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mot/motio/motion__gb_1.mp3
motivate,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mot/motiv/motivate__gb_1.mp3
motivation,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mot/motiv/motivation__gb_3.mp3
motive,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mot/motiv/motive__gb_1.mp3
motor,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mot/motor/motor__gb_1.mp3
motor,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mot/motor/motor__gb_1.mp3
motorcycle,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mot/motor/motorcycle__gb_2.mp3
motorist,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mot/motor/motorist__gb_1.mp3
mount,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mou/mount/mount__gb_1.mp3
mountain,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mou/mount/mountain__gb_1.mp3
mouse,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mou/mouse/mouse__gb_3.mp3
mouth,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mou/mouth/mouth__gb_3.mp3
move,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mov/move_/move__gb_1.mp3
move,verb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mov/move_/move__gb_1.mp3
movement,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mov/movem/movement__gb_1.mp3
movie,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mov/movie/movie__gb_1.mp3
moving,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mov/movin/moving__gb_1.mp3
much,adverb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/muc/much_/much__gb_1.mp3
much,determiner,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/muc/much_/much__gb_1.mp3
much,pronoun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/muc/much_/much__gb_1.mp3
mud,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mud/mud__/mud__gb_2.mp3
multiple,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mul/multi/multiple__gb_1.mp3
multiply,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mul/multi/multiply__gb_4.mp3
mum,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mum/mum_1/mum_1_gb_1.mp3
municipal,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mun/munic/municipal__gb_1.mp3
murder,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mur/murde/murder__gb_1.mp3
murder,verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mur/murde/murder__gb_1.mp3
muscle,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mus/muscl/muscle__gb_1.mp3
museum,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mus/museu/museum__gb_1.mp3
music,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mus/music/music__gb_1.mp3
musical,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mus/music/musical__gb_1.mp3
musical,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mus/music/musical__gb_1.mp3
musician,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mus/music/musician__gb_1.mp3
must,modal verb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mus/must_/must__gb_1.mp3
mutual,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mut/mutua/mutual__gb_1.mp3
my,determiner,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/my_/my__g/my__gb_1.mp3
myself,pronoun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mys/mysel/myself__gb_1.mp3
mysterious,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mys/myste/mysterious__gb_1.mp3
mystery,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mys/myste/mystery__gb_1.mp3
myth,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/myt/myth_/myth__gb_1.mp3
nail,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nai/nail_/nail__gb_1.mp3
naked,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nak/naked/naked__gb_1.mp3
name,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nam/name_/name__gb_1.mp3
name,verb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nam/name_/name__gb_1.mp3
namely,adverb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nam/namel/namely__gb_2.mp3
narrative,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nar/narra/narrative__gb_1.mp3
narrative,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nar/narra/narrative__gb_1.mp3
narrow,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nar/narro/narrow__gb_2.mp3
narrow,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nar/narro/narrow__gb_2.mp3
nasty,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nas/nasty/nasty__gb_1.mp3
nation,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/natio/nation__gb_3.mp3
national,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/natio/national__gb_2.mp3
national,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/natio/national__gb_2.mp3
nationwide,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/natio/nationwide__gb_2.mp3
native,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/nativ/native__gb_1.mp3
native,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/nativ/native__gb_1.mp3
natural,adjective,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/natur/natural__gb_6.mp3
naturally,adverb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/natur/naturally__gb_1.mp3
nature,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/natur/nature__gb_2.mp3
naval,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nav/naval/naval__gb_1.mp3
navigation,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nav/navig/navigation__gb_1.mp3
near,adjective,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nea/near_/near__gb_2.mp3
